l0_name,l1_name,l2_name,l0_id,l1_id,l2_id
Engineering,Automotive engineering,Accessory drive,127413603,171146098,2777769929
Engineering,Automotive engineering,Active safety,127413603,171146098,127757376
Engineering,Automotive engineering,Active safety systems,127413603,171146098,2987783688
Engineering,Automotive engineering,Adhesion coefficient,127413603,171146098,2992566088
Engineering,Automotive engineering,Aeroplane passenger,127413603,171146098,2909929013
Engineering,Automotive engineering,Afterburner (modification kit),127413603,171146098,109434422
Engineering,Automotive engineering,Air management,127413603,171146098,2992772186
Engineering,Automotive engineering,Airbag,127413603,171146098,2780235499
Engineering,Automotive engineering,All terrain vehicle,127413603,171146098,3019275242
Engineering,Automotive engineering,All-terrain tyre,127413603,171146098,2775976951
Engineering,Automotive engineering,Aniline leather,127413603,171146098,2778701337
Engineering,Automotive engineering,Aquaplaning,127413603,171146098,33665396
Engineering,Automotive engineering,Automatic steering,127413603,171146098,2988274786
Engineering,Automotive engineering,Automobile handling,127413603,171146098,148381915
Engineering,Automotive engineering,Automobile safety,127413603,171146098,2992280994
Engineering,Automotive engineering,Automotive engine,127413603,171146098,56238396
Engineering,Automotive engineering,Automotive fuel,127413603,171146098,2993885447
Engineering,Automotive engineering,Autonomous cruise control system,127413603,171146098,2777917076
Engineering,Automotive engineering,Back seat passenger,127413603,171146098,2910626227
Engineering,Automotive engineering,Bench test,127413603,171146098,3018683975
Engineering,Automotive engineering,Bicycle lighting,127413603,171146098,2779715144
Engineering,Automotive engineering,Bicycle parking,127413603,171146098,2781358545
Engineering,Automotive engineering,Body flex,127413603,171146098,29533486
Engineering,Automotive engineering,Body roll,127413603,171146098,2778235007
Engineering,Automotive engineering,Brake,127413603,171146098,2780999251
Engineering,Automotive engineering,Buggy vehicle,127413603,171146098,2909443519
Engineering,Automotive engineering,Burnout,127413603,171146098,143916079
Engineering,Automotive engineering,Bypass valve,127413603,171146098,2993339947
Engineering,Automotive engineering,Camber angle,127413603,171146098,25702652
Engineering,Automotive engineering,Car controls,127413603,171146098,2780415669
Engineering,Automotive engineering,Car driving,127413603,171146098,3019674815
Engineering,Automotive engineering,Car model,127413603,171146098,2993100942
Engineering,Automotive engineering,Car parking,127413603,171146098,2994011458
Engineering,Automotive engineering,Car passenger,127413603,171146098,2910443601
Engineering,Automotive engineering,Car seat,127413603,171146098,2780240375
Engineering,Automotive engineering,Carburetor,127413603,171146098,2777208044
Engineering,Automotive engineering,Chassis dynamometer,127413603,171146098,2778084335
Engineering,Automotive engineering,Clutch,127413603,171146098,30358287
Engineering,Automotive engineering,Coil bind,127413603,171146098,2778886694
Engineering,Automotive engineering,Cold start (automotive),127413603,171146098,2778956030
Engineering,Automotive engineering,Commercial vehicle,127413603,171146098,2992584562
Engineering,Automotive engineering,Countersteering,127413603,171146098,52919654
Engineering,Automotive engineering,Critical engine,127413603,171146098,2778345969
Engineering,Automotive engineering,Curb weight,127413603,171146098,76713136
Engineering,Automotive engineering,Custom wheel,127413603,171146098,2775915928
Engineering,Automotive engineering,Dashboard,127413603,171146098,33499554
Engineering,Automotive engineering,Diesel engine,127413603,171146098,2780804531
Engineering,Automotive engineering,Diesel fuel,127413603,171146098,138171918
Engineering,Automotive engineering,Diesel locomotive,127413603,171146098,2993291695
Engineering,Automotive engineering,Domestic garage,127413603,171146098,2909947332
Engineering,Automotive engineering,Downshifting,127413603,171146098,2776819454
Engineering,Automotive engineering,Drive by wire,127413603,171146098,2776442713
Engineering,Automotive engineering,Drive wheel,127413603,171146098,2778852349
Engineering,Automotive engineering,Driver/operator,127413603,171146098,2909239649
Engineering,Automotive engineering,Driving mode,127413603,171146098,2992637686
Engineering,Automotive engineering,Driving safety,127413603,171146098,2983659703
Engineering,Automotive engineering,Dry running protection,127413603,171146098,2778391836
Engineering,Automotive engineering,Dual-mode vehicle,127413603,171146098,2777718606
Engineering,Automotive engineering,Dynamometer,127413603,171146098,102284421
Engineering,Automotive engineering,Electric bus,127413603,171146098,2993761955
Engineering,Automotive engineering,Electric cars,127413603,171146098,2987494969
Engineering,Automotive engineering,Electric cooling fan,127413603,171146098,2908971133
Engineering,Automotive engineering,Electric drive,127413603,171146098,2984319951
Engineering,Automotive engineering,Electric locomotive,127413603,171146098,2778469430
Engineering,Automotive engineering,Electric scooter,127413603,171146098,2991941277
Engineering,Automotive engineering,Electric traction,127413603,171146098,2984018022
Engineering,Automotive engineering,Electric train,127413603,171146098,2993616906
Engineering,Automotive engineering,Electric transportation,127413603,171146098,2986350744
Engineering,Automotive engineering,Electronic control system,127413603,171146098,2986704337
Engineering,Automotive engineering,Electronic control unit,127413603,171146098,181229668
Engineering,Automotive engineering,Electronic controller,127413603,171146098,2992169852
Engineering,Automotive engineering,Electronic stability control,127413603,171146098,207269410
Engineering,Automotive engineering,Engine management,127413603,171146098,2992054348
Engineering,Automotive engineering,Engine test stand,127413603,171146098,2778360186
Engineering,Automotive engineering,Engine testing,127413603,171146098,3018135283
Engineering,Automotive engineering,Engine tuning,127413603,171146098,2778682304
Engineering,Automotive engineering,Engine valve,127413603,171146098,2994267175
Engineering,Automotive engineering,Envelope (motion),127413603,171146098,146903032
Engineering,Automotive engineering,Environmental control system,127413603,171146098,10612715
Engineering,Automotive engineering,Event data recorder,127413603,171146098,2779265149
Engineering,Automotive engineering,Exhaust heat management,127413603,171146098,2776245949
Engineering,Automotive engineering,Fender,127413603,171146098,2777301251
Engineering,Automotive engineering,Fishtailing,127413603,171146098,56070313
Engineering,Automotive engineering,Flameout,127413603,171146098,6662132
Engineering,Automotive engineering,Flywheel,127413603,171146098,31107917
Engineering,Automotive engineering,Formula SAE,127413603,171146098,2777314521
Engineering,Automotive engineering,Formula Student,127413603,171146098,2776389286
Engineering,Automotive engineering,Freight terminal,127413603,171146098,2778290582
Engineering,Automotive engineering,Fuel dispenser,127413603,171146098,2781280911
Engineering,Automotive engineering,Fuel economy in automobiles,127413603,171146098,2779926494
Engineering,Automotive engineering,Fuel efficiency,127413603,171146098,45882903
Engineering,Automotive engineering,Fuel injection,127413603,171146098,9526370
Engineering,Automotive engineering,Fuel line,127413603,171146098,2781371239
Engineering,Automotive engineering,Fuel pump,127413603,171146098,2776557616
Engineering,Automotive engineering,Fuel supply,127413603,171146098,2993825473
Engineering,Automotive engineering,Gas engine,127413603,171146098,2780611706
Engineering,Automotive engineering,Gear ratio,127413603,171146098,60349201
Engineering,Automotive engineering,Gear stick,127413603,171146098,2780624215
Engineering,Automotive engineering,Ground pressure,127413603,171146098,186096623
Engineering,Automotive engineering,Heat engine,127413603,171146098,57198161
Engineering,Automotive engineering,Heat management,127413603,171146098,2985710352
Engineering,Automotive engineering,Heavy duty,127413603,171146098,2993573757
Engineering,Automotive engineering,Heavy equipment,127413603,171146098,2780946774
Engineering,Automotive engineering,Hoist (mining),127413603,171146098,75763256
Engineering,Automotive engineering,Horsepower,127413603,171146098,47980062
Engineering,Automotive engineering,Idle speed,127413603,171146098,2780635424
Engineering,Automotive engineering,Immobiliser,127413603,171146098,1443462
Engineering,Automotive engineering,Industrial transport vehicle,127413603,171146098,2910769575
Engineering,Automotive engineering,Internal combustion engine,127413603,171146098,511840579
Engineering,Automotive engineering,Jetronic,127413603,171146098,2775896148
Engineering,Automotive engineering,Kill switch,127413603,171146098,2777664494
Engineering,Automotive engineering,Lead vehicle,127413603,171146098,2992383461
Engineering,Automotive engineering,Left-foot braking,127413603,171146098,2779149032
Engineering,Automotive engineering,Light duty,127413603,171146098,2994125858
Engineering,Automotive engineering,Load sensing,127413603,171146098,2993351796
Engineering,Automotive engineering,Logging car,127413603,171146098,2910164855
Engineering,Automotive engineering,Low emission vehicle,127413603,171146098,97155497
Engineering,Automotive engineering,Low load,127413603,171146098,3018274558
Engineering,Automotive engineering,Marine engine,127413603,171146098,2993283201
Engineering,Automotive engineering,Mass flow sensor,127413603,171146098,22922584
Engineering,Automotive engineering,Mobility scooter,127413603,171146098,3017844096
Engineering,Automotive engineering,Model engine,127413603,171146098,2779519114
Engineering,Automotive engineering,Moose test,127413603,171146098,2778881310
Engineering,Automotive engineering,Motor scooter,127413603,171146098,2909649708
Engineering,Automotive engineering,Motor vehicle driving,127413603,171146098,2909630919
Engineering,Automotive engineering,Motorcycle rider,127413603,171146098,2909970888
Engineering,Automotive engineering,Motorized bicycle,127413603,171146098,2909141357
Engineering,Automotive engineering,Motorized tricycle,127413603,171146098,2910559281
Engineering,Automotive engineering,Motorized vehicle,127413603,171146098,2909659530
Engineering,Automotive engineering,Motorized wheel chair,127413603,171146098,2909926365
Engineering,Automotive engineering,Motronic,127413603,171146098,105244621
Engineering,Automotive engineering,Multi-valve,127413603,171146098,66066019
Engineering,Automotive engineering,Nitro engine,127413603,171146098,2777869096
Engineering,Automotive engineering,Oil consumption,127413603,171146098,2993173335
Engineering,Automotive engineering,On-board diagnostics,127413603,171146098,2776882647
Engineering,Automotive engineering,Operating weight,127413603,171146098,96448400
Engineering,Automotive engineering,Passenger car equivalent,127413603,171146098,143053726
Engineering,Automotive engineering,Passenger train,127413603,171146098,2992600673
Engineering,Automotive engineering,Pedestrian safety through vehicle design,127413603,171146098,2777023223
Engineering,Automotive engineering,Petcock,127413603,171146098,2778483752
Engineering,Automotive engineering,Pilot,127413603,171146098,77688971
Engineering,Automotive engineering,Pneumatic motor,127413603,171146098,202707030
Engineering,Automotive engineering,Portable engine,127413603,171146098,2779203672
Engineering,Automotive engineering,Portable ramp,127413603,171146098,2910034376
Engineering,Automotive engineering,Power steering,127413603,171146098,2778679013
Engineering,Automotive engineering,Prime mover,127413603,171146098,153875185
Engineering,Automotive engineering,Propeller (aeronautics),127413603,171146098,79371030
Engineering,Automotive engineering,Push start,127413603,171146098,2781453210
Engineering,Automotive engineering,Rail freight transport,127413603,171146098,519458232
Engineering,Automotive engineering,Railway passenger car,127413603,171146098,2910958932
Engineering,Automotive engineering,Rain sensor,127413603,171146098,2777010609
Engineering,Automotive engineering,Reaction engine,127413603,171146098,61724053
Engineering,Automotive engineering,Rear impact,127413603,171146098,3018713399
Engineering,Automotive engineering,Remotely operated vehicle,127413603,171146098,64228939
Engineering,Automotive engineering,Rescue vehicle,127413603,171146098,2911135383
Engineering,Automotive engineering,Retarder,127413603,171146098,33107880
Engineering,Automotive engineering,Reversing,127413603,171146098,2781085045
Engineering,Automotive engineering,Ride height,127413603,171146098,202538596
Engineering,Automotive engineering,Ride quality,127413603,171146098,2776652587
Engineering,Automotive engineering,Road tax,127413603,171146098,2777708215
Engineering,Automotive engineering,Rollover,127413603,171146098,157406491
Engineering,Automotive engineering,Safe driving,127413603,171146098,3018929209
Engineering,Automotive engineering,Seat belt,127413603,171146098,2777639670
Engineering,Automotive engineering,Secondary air injection,127413603,171146098,17623918
Engineering,Automotive engineering,Shaft effect,127413603,171146098,2779814112
Engineering,Automotive engineering,Shell Eco-marathon,127413603,171146098,2777918842
Engineering,Automotive engineering,Si 363,127413603,171146098,2778586160
Engineering,Automotive engineering,Siping,127413603,171146098,16545007
Engineering,Automotive engineering,Skid (automobile),127413603,171146098,2779330493
Engineering,Automotive engineering,Skid plate,127413603,171146098,2777242013
Engineering,Automotive engineering,SkyActiv,127413603,171146098,182846274
Engineering,Automotive engineering,Spare tire,127413603,171146098,2776731834
Engineering,Automotive engineering,Speed bump,127413603,171146098,2779275416
Engineering,Automotive engineering,Speed prior,127413603,171146098,2778103160
Engineering,Automotive engineering,Speedometer,127413603,171146098,60475796
Engineering,Automotive engineering,Spiral bevel gear,127413603,171146098,136905703
Engineering,Automotive engineering,Sport utility vehicle,127413603,171146098,2911185895
Engineering,Automotive engineering,Stall (engine),127413603,171146098,45512690
Engineering,Automotive engineering,Start stop,127413603,171146098,2993506832
Engineering,Automotive engineering,Starter,127413603,171146098,2777176278
Engineering,Automotive engineering,Stationary engine,127413603,171146098,2781409727
Engineering,Automotive engineering,Steering angle,127413603,171146098,2989153800
Engineering,Automotive engineering,Steering control,127413603,171146098,2986573804
Engineering,Automotive engineering,Steering system,127413603,171146098,2984181804
Engineering,Automotive engineering,Steering wheel,127413603,171146098,2780354894
Engineering,Automotive engineering,Stop and go,127413603,171146098,2993968616
Engineering,Automotive engineering,Stops device,127413603,171146098,2910324366
Engineering,Automotive engineering,Storage garage,127413603,171146098,2910157264
Engineering,Automotive engineering,Suspension (vehicle),127413603,171146098,171878239
Engineering,Automotive engineering,Tachograph,127413603,171146098,2779863869
Engineering,Automotive engineering,Takeoff,127413603,171146098,2777717826
Engineering,Automotive engineering,Tank locomotive,127413603,171146098,159549609
Engineering,Automotive engineering,Throttle,127413603,171146098,72971556
Engineering,Automotive engineering,Tire balance,127413603,171146098,133055659
Engineering,Automotive engineering,Tire iron,127413603,171146098,2779942307
Engineering,Automotive engineering,Tire maintenance,127413603,171146098,2781468919
Engineering,Automotive engineering,Tire pressure,127413603,171146098,2993925367
Engineering,Automotive engineering,Tire uniformity,127413603,171146098,46174837
Engineering,Automotive engineering,Toe,127413603,171146098,160045210
Engineering,Automotive engineering,Towing,127413603,171146098,23927387
Engineering,Automotive engineering,Toyota UZ engine,127413603,171146098,4465461
Engineering,Automotive engineering,Traction (engineering),127413603,171146098,169446480
Engineering,Automotive engineering,Traction control system,127413603,171146098,167947727
Engineering,Automotive engineering,Traction drive,127413603,171146098,2985939472
Engineering,Automotive engineering,Traction maintenance,127413603,171146098,2909748845
Engineering,Automotive engineering,Traction motor,127413603,171146098,136269787
Engineering,Automotive engineering,Tractive effort,127413603,171146098,134467416
Engineering,Automotive engineering,Tractor,127413603,171146098,2780427559
Engineering,Automotive engineering,Traffic collision reconstruction,127413603,171146098,2776120582
Engineering,Automotive engineering,Trailer,127413603,171146098,2779101595
Engineering,Automotive engineering,Tramlining,127413603,171146098,2777123354
Engineering,Automotive engineering,Transverse engine,127413603,171146098,51673359
Engineering,Automotive engineering,Trip computer,127413603,171146098,207490686
Engineering,Automotive engineering,Truck,127413603,171146098,52121051
Engineering,Automotive engineering,Turbofan,127413603,171146098,110050840
Engineering,Automotive engineering,Turbojet engine,127413603,171146098,2991888811
Engineering,Automotive engineering,Turboprop,127413603,171146098,43227947
Engineering,Automotive engineering,Turn and slip indicator,127413603,171146098,141267796
Engineering,Automotive engineering,Tyre label,127413603,171146098,2776226832
Engineering,Automotive engineering,Uncontrolled behaviour,127413603,171146098,2909414536
Engineering,Automotive engineering,Valve stem,127413603,171146098,2780842007
Engineering,Automotive engineering,Variator,127413603,171146098,2781230519
Engineering,Automotive engineering,Vehicle (Transportation),127413603,171146098,2909825493
Engineering,Automotive engineering,Vehicle category,127413603,171146098,2777173067
Engineering,Automotive engineering,Vehicle control,127413603,171146098,2989000245
Engineering,Automotive engineering,Vehicle driving,127413603,171146098,2984483604
Engineering,Automotive engineering,Vehicle dynamics,127413603,171146098,79487989
Engineering,Automotive engineering,Vehicle engineering,127413603,171146098,161133936
Engineering,Automotive engineering,Vehicle fire,127413603,171146098,2776338932
Engineering,Automotive engineering,Vehicle inspection,127413603,171146098,2776019820
Engineering,Automotive engineering,Vehicle safety,127413603,171146098,2986542766
Engineering,Automotive engineering,Volumetric efficiency,127413603,171146098,38414747
Engineering,Automotive engineering,Weight transfer,127413603,171146098,114173007
Engineering,Automotive engineering,Wheel alignment,127413603,171146098,2776019841
Engineering,Automotive engineering,Wheel chock,127413603,171146098,2779964848
Engineering,Automotive engineering,Wheel drive,127413603,171146098,2984875774
Engineering,Automotive engineering,Wheel washing system,127413603,171146098,2779843609
Engineering,Automotive engineering,Windscreen wiper,127413603,171146098,2776426851
Engineering,Automotive engineering,Yaw,127413603,171146098,206831581
Engineering,Biochemical engineering,Bioprocess engineering,127413603,183696295,61664519
Engineering,Biomedical engineering,Anaesthesia needle,127413603,136229726,2910551571
Engineering,Biomedical engineering,Anatomical cavity,127413603,136229726,2911042157
Engineering,Biomedical engineering,Anatomical orifice,127413603,136229726,2909195585
Engineering,Biomedical engineering,Anesthesia needle,127413603,136229726,2910430500
Engineering,Biomedical engineering,Artery puncture,127413603,136229726,2910483449
Engineering,Biomedical engineering,Artificial Implants,127413603,136229726,2909329855
Engineering,Biomedical engineering,Artificial bone,127413603,136229726,158553322
Engineering,Biomedical engineering,Artificial kidney,127413603,136229726,128540205
Engineering,Biomedical engineering,Artificial organ,127413603,136229726,2775950398
Engineering,Biomedical engineering,Artificial skin,127413603,136229726,175933922
Engineering,Biomedical engineering,Beta tcp,127413603,136229726,3017825183
Engineering,Biomedical engineering,Biocompatibility Problem,127413603,136229726,2910175631
Engineering,Biomedical engineering,Biohybrid implant,127413603,136229726,2910855750
Engineering,Biomedical engineering,Biological tissue,127413603,136229726,2983453321
Engineering,Biomedical engineering,Biomaterial,127413603,136229726,2778414984
Engineering,Biomedical engineering,Biomedical tissue,127413603,136229726,2781121536
Engineering,Biomedical engineering,Biomesh,127413603,136229726,2778380096
Engineering,Biomedical engineering,Blood filtering,127413603,136229726,2908581389
Engineering,Biomedical engineering,Blood filters,127413603,136229726,2908809067
Engineering,Biomedical engineering,Blood processing,127413603,136229726,3019334232
Engineering,Biomedical engineering,Blood pump,127413603,136229726,2781055084
Engineering,Biomedical engineering,Body organ structure,127413603,136229726,2910503008
Engineering,Biomedical engineering,Body tissue,127413603,136229726,3018540346
Engineering,Biomedical engineering,Bone cutting,127413603,136229726,2991665046
Engineering,Biomedical engineering,Bone model,127413603,136229726,2993666159
Engineering,Biomedical engineering,Bone positioning,127413603,136229726,2910191637
Engineering,Biomedical engineering,Bone regeneration,127413603,136229726,2993049371
Engineering,Biomedical engineering,Bone replacement,127413603,136229726,3019468131
Engineering,Biomedical engineering,Bone substitute,127413603,136229726,3020747634
Engineering,Biomedical engineering,Bone tissue,127413603,136229726,2778606738
Engineering,Biomedical engineering,Brain implant,127413603,136229726,166345560
Engineering,Biomedical engineering,Breast cavity,127413603,136229726,2910672297
Engineering,Biomedical engineering,Breast implant sizer,127413603,136229726,2909754384
Engineering,Biomedical engineering,Cardiac blood vessel,127413603,136229726,2910694910
Engineering,Biomedical engineering,Cardiovascular biomechanics,127413603,136229726,3017492733
Engineering,Biomedical engineering,Cardiovascular implant,127413603,136229726,2909755878
Engineering,Biomedical engineering,Cardiovascular material,127413603,136229726,2908710923
Engineering,Biomedical engineering,Cardiovascular prosthesis,127413603,136229726,2911201282
Engineering,Biomedical engineering,Cleansing wounds,127413603,136229726,2910002472
Engineering,Biomedical engineering,Collagen architecture,127413603,136229726,3019197097
Engineering,Biomedical engineering,Collagen orientation,127413603,136229726,3018309299
Engineering,Biomedical engineering,Cutting nerve,127413603,136229726,2910659369
Engineering,Biomedical engineering,Demineralized bone,127413603,136229726,3020324725
Engineering,Biomedical engineering,Dental agent,127413603,136229726,2911161436
Engineering,Biomedical engineering,Dental applicator,127413603,136229726,2908849529
Engineering,Biomedical engineering,Dermal patch,127413603,136229726,2776548916
Engineering,Biomedical engineering,Dilator,127413603,136229726,2777032099
Engineering,Biomedical engineering,Disposable Needle,127413603,136229726,2908684312
Engineering,Biomedical engineering,Dose dispenser,127413603,136229726,2909057217
Engineering,Biomedical engineering,Gastrointestinal stimulator,127413603,136229726,2909351589
Engineering,Biomedical engineering,Hair transplanting,127413603,136229726,2910011467
Engineering,Biomedical engineering,Heart chamber,127413603,136229726,2992209202
Engineering,Biomedical engineering,Heart component,127413603,136229726,2908698335
Engineering,Biomedical engineering,Heart wall,127413603,136229726,2993388064
Engineering,Biomedical engineering,Hemostasis valve,127413603,136229726,2910375875
Engineering,Biomedical engineering,Implantable Pump,127413603,136229726,2910794633
Engineering,Biomedical engineering,Implantation Site,127413603,136229726,2909817119
Engineering,Biomedical engineering,Implantation time,127413603,136229726,3020406929
Engineering,Biomedical engineering,Implanted device,127413603,136229726,2909082902
Engineering,Biomedical engineering,Indwelling Device,127413603,136229726,2910271633
Engineering,Biomedical engineering,Infusion set,127413603,136229726,3018561490
Engineering,Biomedical engineering,Injectable Foam,127413603,136229726,2909878647
Engineering,Biomedical engineering,Injectable Product,127413603,136229726,2909290784
Engineering,Biomedical engineering,Internal bone fixation,127413603,136229726,2910281892
Engineering,Biomedical engineering,Intravascular device,127413603,136229726,3019587159
Engineering,Biomedical engineering,Lacrimal passage probing,127413603,136229726,2908705461
Engineering,Biomedical engineering,Lumen (unit),127413603,136229726,112470493
Engineering,Biomedical engineering,Medication infusion,127413603,136229726,2908704069
Engineering,Biomedical engineering,Medication injection,127413603,136229726,2908971283
Engineering,Biomedical engineering,Mesenteric membrane,127413603,136229726,2909886345
Engineering,Biomedical engineering,Micro ct,127413603,136229726,3020812924
Engineering,Biomedical engineering,Micro-needle,127413603,136229726,2909061855
Engineering,Biomedical engineering,Microcomputed tomography,127413603,136229726,2994574221
Engineering,Biomedical engineering,Micromasonry,127413603,136229726,2780677782
Engineering,Biomedical engineering,Muscle stimulator,127413603,136229726,2910789320
Engineering,Biomedical engineering,Natural bone,127413603,136229726,2993496616
Engineering,Biomedical engineering,Needle Free Injection,127413603,136229726,2910777460
Engineering,Biomedical engineering,Needle adapter,127413603,136229726,2909376195
Engineering,Biomedical engineering,Needle guard,127413603,136229726,2910805439
Engineering,Biomedical engineering,Needle holder,127413603,136229726,2778850406
Engineering,Biomedical engineering,Needle insertion,127413603,136229726,3017810190
Engineering,Biomedical engineering,Nerve Proximity,127413603,136229726,2910233125
Engineering,Biomedical engineering,Neural Prosthesis,127413603,136229726,2908765479
Engineering,Biomedical engineering,Neurological implant,127413603,136229726,2909640038
Engineering,Biomedical engineering,Neurosurgical probe,127413603,136229726,2910871568
Engineering,Biomedical engineering,Noninvasive glucose monitor,127413603,136229726,2781115159
Engineering,Biomedical engineering,Ophthalmic insert,127413603,136229726,2910446525
Engineering,Biomedical engineering,Optical clearing,127413603,136229726,2994384592
Engineering,Biomedical engineering,Organ Temperature,127413603,136229726,2908870202
Engineering,Biomedical engineering,Organ cavity,127413603,136229726,2909586645
Engineering,Biomedical engineering,Organ wall,127413603,136229726,2911218961
Engineering,Biomedical engineering,Pen needles,127413603,136229726,2778123223
Engineering,Biomedical engineering,Polycarbonate urethane,127413603,136229726,3019447326
Engineering,Biomedical engineering,Porcine tissue,127413603,136229726,3019380181
Engineering,Biomedical engineering,Procedure site,127413603,136229726,2910843332
Engineering,Biomedical engineering,Punctures skin,127413603,136229726,2910810991
Engineering,Biomedical engineering,Radiofrequency heating,127413603,136229726,2984159152
Engineering,Biomedical engineering,Reusable Needle,127413603,136229726,2909903363
Engineering,Biomedical engineering,Scaffold,127413603,136229726,89429830
Engineering,Biomedical engineering,Skin Shield,127413603,136229726,2908939365
Engineering,Biomedical engineering,Skin expander,127413603,136229726,2908720269
Engineering,Biomedical engineering,Skin graft material,127413603,136229726,2910380955
Engineering,Biomedical engineering,Skin mechanics,127413603,136229726,2993188070
Engineering,Biomedical engineering,Skin procedure,127413603,136229726,2908892004
Engineering,Biomedical engineering,Small intestine submucosa,127413603,136229726,2908579032
Engineering,Biomedical engineering,Spine test,127413603,136229726,2908850801
Engineering,Biomedical engineering,Surgical device,127413603,136229726,3019513911
Engineering,Biomedical engineering,Surgical probe,127413603,136229726,2910830624
Engineering,Biomedical engineering,Surgical puncture,127413603,136229726,2909027940
Engineering,Biomedical engineering,Synthetic bone,127413603,136229726,2991657450
Engineering,Biomedical engineering,Synthetic bone graft,127413603,136229726,2909725749
Engineering,Biomedical engineering,Thermal coagulation,127413603,136229726,2910536191
Engineering,Biomedical engineering,Thermal necrosis,127413603,136229726,2992678686
Engineering,Biomedical engineering,Tissue Collection,127413603,136229726,2910726582
Engineering,Biomedical engineering,Tissue Compatibility,127413603,136229726,2911022299
Engineering,Biomedical engineering,Tissue Part,127413603,136229726,2910583060
Engineering,Biomedical engineering,Tissue Processing,127413603,136229726,2909947991
Engineering,Biomedical engineering,Tissue Processing Cassette,127413603,136229726,2910372728
Engineering,Biomedical engineering,Tissue Processor,127413603,136229726,2910013151
Engineering,Biomedical engineering,Tissue augmentation,127413603,136229726,2910615038
Engineering,Biomedical engineering,Tissue cavity,127413603,136229726,2910240192
Engineering,Biomedical engineering,Tissue clearing,127413603,136229726,3018674964
Engineering,Biomedical engineering,Tissue compression,127413603,136229726,3020569471
Engineering,Biomedical engineering,Tissue deformation,127413603,136229726,2908970365
Engineering,Biomedical engineering,Tissue engineering,127413603,136229726,49892992
Engineering,Biomedical engineering,Tissue fixing,127413603,136229726,2910108483
Engineering,Biomedical engineering,Tissue fusion,127413603,136229726,3019954632
Engineering,Biomedical engineering,Tissue heating,127413603,136229726,3019086585
Engineering,Biomedical engineering,Tissue ingrowth,127413603,136229726,3020489164
Engineering,Biomedical engineering,Tissue reconstruction,127413603,136229726,3019684403
Engineering,Biomedical engineering,Tissue shrinkage,127413603,136229726,3019289383
Engineering,Biomedical engineering,Tissue skin,127413603,136229726,2909667715
Engineering,Biomedical engineering,Tissue strain,127413603,136229726,3018385092
Engineering,Biomedical engineering,Tissue surface,127413603,136229726,2910680602
Engineering,Biomedical engineering,Tissue temperature,127413603,136229726,3018047233
Engineering,Biomedical engineering,Tissue thickness,127413603,136229726,3018311810
Engineering,Biomedical engineering,Tissue/Specimen Collection,127413603,136229726,2908968036
Engineering,Biomedical engineering,Trocar device,127413603,136229726,2911178068
Engineering,Biomedical engineering,Tube beading,127413603,136229726,2778811450
Engineering,Biomedical engineering,Tubing set,127413603,136229726,2910890537
Engineering,Biomedical engineering,Undecalcified bone,127413603,136229726,3020212410
Engineering,Biomedical engineering,Vaginal transplantation,127413603,136229726,2780755951
Engineering,Biomedical engineering,Vascular device,127413603,136229726,2909473786
Engineering,Biomedical engineering,Vascular graft,127413603,136229726,3017963558
Engineering,Biomedical engineering,Venous filter,127413603,136229726,2909592700
Engineering,Biomedical engineering,Wound monitoring,127413603,136229726,3018494422
Engineering,Biomedical engineering,X-ray marker,127413603,136229726,2778809922
Engineering,Chemical engineering,ALUMINUM STEARATES,127413603,42360764,2909219639
Engineering,Chemical engineering,Acid gas,127413603,42360764,109209724
Engineering,Chemical engineering,Acid value,127413603,42360764,53477387
Engineering,Chemical engineering,Acid-free paper,127413603,42360764,2777481506
Engineering,Chemical engineering,Active agent,127413603,42360764,3019262737
Engineering,Chemical engineering,Adipate,127413603,42360764,2777075361
Engineering,Chemical engineering,Aerogel,127413603,42360764,2780012831
Engineering,Chemical engineering,Agglomerate,127413603,42360764,129955480
Engineering,Chemical engineering,Aggregation phenomenon,127413603,42360764,3019493703
Engineering,Chemical engineering,Air atmosphere,127413603,42360764,2991664980
Engineering,Chemical engineering,Alginate matrix,127413603,42360764,3018968979
Engineering,Chemical engineering,Alkali free,127413603,42360764,3020402884
Engineering,Chemical engineering,Aluminium oxide,127413603,42360764,2777047311
Engineering,Chemical engineering,Aluminium silicate,127413603,42360764,2777232896
Engineering,Chemical engineering,Aluminium stearate,127413603,42360764,2911139814
Engineering,Chemical engineering,Ammonium bichromate,127413603,42360764,2909686201
Engineering,Chemical engineering,Ammonium carbonate,127413603,42360764,2779257513
Engineering,Chemical engineering,Ammonium fluoride,127413603,42360764,2779027407
Engineering,Chemical engineering,Ammonium hydroxide,127413603,42360764,2777879272
Engineering,Chemical engineering,Amorphous silica,127413603,42360764,2993056060
Engineering,Chemical engineering,Aniline point,127413603,42360764,168367866
Engineering,Chemical engineering,Anthraquinone,127413603,42360764,2778913731
Engineering,Chemical engineering,Anti-fouling paint,127413603,42360764,2781367917
Engineering,Chemical engineering,Anticaking agent,127413603,42360764,2779394096
Engineering,Chemical engineering,Antifoam agent,127413603,42360764,2909035658
Engineering,Chemical engineering,Apatite,127413603,42360764,2777746296
Engineering,Chemical engineering,Aromatic solvent naphtha,127413603,42360764,2908728840
Engineering,Chemical engineering,Asphaltene,127413603,42360764,65324659
Engineering,Chemical engineering,Autoclave,127413603,42360764,43088074
